ID,Jornada,Puntos,Pases totales,Pases precisos,Balones en largo totales,Centros totales,Duelos aereos perdidos,Duelos perdidos,Duelos ganados,Regateado,Regates totales,Regates completados,Tiros a puerta,Tiros bloqueados en ataque,Goles,Despejes totales,Intercepciones,Entradas totales,Faltas recibidas,Minutos jugados,Toques,Valoracion.1,Posesiones perdidas,Goles esperados,Pases clave,MATCH_STAT_expectedAssists,Balones en largo precisos,Asistencias de gol,Perdidas,Tiros fuera,Faltas cometidas,Duelos aereos ganados,Tiros bloqueados en defensa,Centros precisos,Ocasiones claras falladas,Ocasiones creadas,Fueras de juego,Errores que llevan a disparo,Tiros al palo,Penaltis provocados,Despejes en la linea de gol,Despejes por alto,Paradas desde dentro del area,Paradas,Salidas totales,Salidas precisas,Goles evitados,Despejes con los punos,Entradas como ultimo hombre,Errores que llevan a gol,Penaltis parados,Unnamed: 56,Penaltis cometidos,Penaltis fallados
464,J6,10.0,91.0,87.0,9.0,7.0,1.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,,90.0,109.0,,8.0,0,1,4.0,0,4,8.0,,,1.0,2.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
464,J7,10.0,59.0,58.0,7.0,5.0,,1.0,4.0,,,,,,,3.0,1.0,4.0,,90.0,77.0,,6.0,0,2.0,0,5,7.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
464,J8,10.0,105.0,99.0,16.0,7.0,,3.0,2.0,3.0,,,,,,,3.0,2.0,,90.0,123.0,,12.0,0,0,4.0,0,2,14.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
464,J9,14.0,85.0,82.0,7.0,9.0,1.0,5.0,2.0,1.0,1.0,,1.0,4.0,1.0,,,2.0,,90.0,107.0,,12.0,0,3,4.0,0,5,6.0,,1.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,
464,J10,11.0,87.0,77.0,12.0,11.0,1.0,2.0,5.0,,,,1.0,,,1.0,,,4.0,90.0,107.0,,19.0,0,1,4.0,0,4,7.0,2.0,,1.0,1.0,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,
464,J11,10.0,90.0,80.0,11.0,16.0,1.0,2.0,1.0,1.0,,,,1.0,,3.0,,,1.0,90.0,113.0,,19.0,0,0,5.0,0,3,9.0,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,
464,J12,11.0,59.0,52.0,6.0,6.0,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,,90.0,79.0,,14.0,0,1,,0,0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
464,J13,7.0,65.0,62.0,7.0,3.0,1.0,4.0,5.0,1.0,,,,,,5.0,3.0,3.0,,90.0,80.0,,5.0,,1.0,0,1,6.0,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
464,J14,9.0,93.0,87.0,18.0,4.0,1.0,2.0,3.0,,,,,,,4.0,1.0,,2.0,90.0,111.0,,10.0,0,2,1.0,0,1,16.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
464,J15,10.0,105.0,96.0,20.0,8.0,,1.0,3.0,1.0,,,2.0,,,,,1.0,1.0,90.0,124.0,,19.0,0,1,,0,1,18.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
464,J16,6.0,71.0,66.0,9.0,2.0,,3.0,3.0,1.0,,,,,,,1.0,2.0,1.0,90.0,83.0,,9.0,,1.0,0,0,8.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
464,J17,7.0,113.0,104.0,10.0,4.0,,2.0,1.0,,,,,,,,1.0,,1.0,90.0,124.0,,15.0,,1.0,0,0,9.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
464,J18,10.0,88.0,84.0,10.0,6.0,,4.0,3.0,1.0,2.0,2.0,,,,1.0,2.0,,,90.0,106.0,,12.0,,2.0,0,2,10.0,,1.0,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
